,dataHoraInicio,partido,id_deputado,deputado,transcricao
0,2019-09-03T19:32,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PSOL encaminha ""não"" ao texto e, portanto, concorda com a proposta do PT, porque é óbvio até que não se pode remeter ao Conselho de Recursos da Previdência Social questões relacionadas à política tributária. Faz-se aqui referência à Lei Hauly, a Lei nº 9.796, de 1999. 
Então, é ""não"", inclusive para não haver insegurança jurídica, para não ferir o próprio princípio constitucional. 
Obrigado."
0,2019-09-03T20:52,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Sem revisão do orador.) - Sr. Presidente, falar depois de alguém que eu admiro muito, o Deputado Camilo Capiberibe, de cujo compromisso com a justiça social e com o equilíbrio ecológico eu sei... Conheço a sua experiência de governo, como conheci a experiência do seu pai, referências para mim nas análises que fiz. Falam com a autoridade de quem conhece o Amapá, de quem viveu a experiência, de quem conversou com Danielle Mitterrand, por exemplo, que apoiava a experiência Capiberibe de desenvolvimento sustentável no Amapá, que preservava a floresta, valorizava os povos quilombolas, valorizava as comunidades tradicionais e os pescadores, valorizava as comunidades indígenas. Isso tudo é uma realidade. Por isso, eu sei que tem boa-fé.
Mas eu queria dizer que não posso - não posso - concordar com a precificação de um bem natural. O objetivo é responder à Conferência de Dublin, realizada 1 mês, 2 meses antes da Eco 92, em que o Banco Mundial orientou que a água, entre outros bens, mas particularmente a água, fosse tratada como um bem econômico, portanto, precificável. 
Sabem como uma mercadoria se realiza, na lógica do mercado? Quando o proprietário dela consegue vendê-la e, portanto, obter lucro com um preço. Ela se realiza, ela tem um valor de troca - não é o valor útil. Então, aceitar a precificação de um automóvel é uma coisa, porque ali está contido o valor-trabalho, mas em aceitar a precificação, ou seja, a mercantilização da natureza não há racionalidade, não há lógica.
Os liberais sabem que um dos pais da economia política, um liberal, o Adam Smith, na sua obra clássica, A Riqueza das Nações, já deixava muito claro, pela sua honestidade intelectual, que só há uma forma de uma mercadoria fornecer lucro. Qual é a forma? Que ela se torne escassa.
É por isso que, se houver uma nova greve de caminhoneiros, e 1 milhão de frangos não puderem ser vendidos para fornecer lucro, os proprietários queimarão os frangos, para reduzir a demanda e viabilizar os preços que eles julgam justos. Não estarão preocupados com a fome de milhões e milhões de brasileiros.
Então, nós não podemos aceitar...
(Desligamento automático do microfone.)"
0,2019-09-03T21:32,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, até a Frente da Agropecuária, do Deputado Alceu Moreira, aparece com V.Exa. Agora todo mundo virou ambientalista! Os mesmos que querem flexibilizar as leis de licenciamento ambiental, querem apresentar um ""novo"" Código Florestal, que já tem problemas enormes. E agora, com o projeto aprovado aqui literalmente nas coxas, propõe-se suprimir artigos. Ora, poderíamos ser a favor da supressão, porque nós somos contra estabelecer benefícios fiscais; e não somos contra por princípio, mas quem vai receber benefício? É o pequeno produtor, como, aliás, a Dilma fazia com as comunidades seccionais? Ou serão os grandes latifundiários, as pessoas do agronegócio, que vão receber o benefício e não pagar imposto?
Por isso, estamos em obstrução."
0,2019-09-04T16:20,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Sem revisão do orador.) - Sra. Presidente, eu me pronuncio para me solidarizar com o Ministério Público Federal do Pará e pedir que siga em frente na defesa dos povos indígenas, particularmente do povo xikrin, tanto ali da região do Xingu, entre Altamira e Anapu, quanto em São Félix do Xingu, mas também do povo tenetehara. 
Recentemente, os xikrins, por terem suas terras avassaladas por grileiros, madeireiros, mineradores e garimpeiros - todos ilegais -, reagiram, tentando expulsar os invasores. Receberam ameaças de morte. Anteontem, eu recebi um telefonema do cacique Sérgio Mutti Tembé, meu amigo pessoal, uma das mais importantes lideranças tembés-teneteharas, que está pessoalmente ameaçado de morte por tentar impedir que as suas terras sejam destruídas.
Manifesto a minha solidariedade aos nossos povos irmãos, aos xikrins, aos tembés. As forças de segurança, como o Exército e outras forças, estão na Amazônia, baseadas na Garantia da Lei e da Ordem. Espero que o Ministério Público possa direcioná-las para esses lugares: para Paragominas, onde estão os tembés-teneteharas, e para a região do Xingu, para combater os criminosos que estão tentando destruir com queimadas e desmatamento a nossa querida Amazônia. 
Obrigado.

DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO EDMILSON RODRIGUES.

Sra. Presidente, Sras. e Srs. Deputados, é gravíssima a situação de violações dos direitos constitucionais dos povos indígenas no Pará, em meio à crise socioambiental profunda que atinge toda a Região Amazônica, com a multiplicação de queimadas e incêndios criminosos decorrentes, sobretudo, do desmonte dos mecanismos de fiscalização e do estímulo ao avanço da fronteira da devastação sobre as áreas protegidas.
É neste contexto dramático que expresso meu total apoio ao Ministério Público Federal (MPF), que de forma reiterada vem exigindo providências imediatas para que se detenha a escalada de agressões contra os povos xikrins, na Terra Indígena Trincheira Bacajá, entre Altamira, Anapu e São Félix do Xingu, e os povos tembés-teneteharas, na Terra Indígena Alto Rio Guamá, em Paragominas, no Nordeste paraense, ambas invadidas por grileiros, garimpeiros e madeireiros ilegais, que neste exato momento colocam em risco a sobrevivência dessa população originária.
No caso do povo xikrin, note-se, é a segunda manifestação do MPF exigindo das autoridades de segurança pública que a retirada dos invasores seja feita com urgência, diante do temor de conflitos com os indígenas. A terra indígena está invadida desde 2018, mas a situação se agravou em 2019, e no último dia 21 caciques e guerreiros xikrins, cansados de esperar pelas autoridades, fizeram uma expedição para apreender motosserras e exigir a retirada pacífica dos grileiros.
No dia 26 de agosto, lideranças xikrins foram até Altamira e relataram ao MPF que estavam sofrendo ameaças de pessoas que portavam armas de grosso calibre, provavelmente contratadas por invasores que ocupam irregularmente a região do Igarapé Prazer, perto da Aldeia Rap-Ko. Após o primeiro ofício enviado pelo MPF às forças de segurança, foi feito um sobrevoo no território, em que foi possível observar a existência de desmatamento, abertura de pastagens e a construção de moradias com roças.
Já a questão dos tembés-teneteharas também se arrasta há muitos anos, sempre alvo de invasões e atos ilegais, sem que o Estado brasileiro faça valer a proteção assegurada categoricamente pela Carta de 1988.
Moradores de uma das terras indígenas mais antigas do País, os tembés-teneteharas enfrentam constantes invasões, principalmente de quadrilhas de madeireiros ilegais, mas o problema se agravou desde o ano passado. Em maio deste ano, lideranças já denunciavam estar sob ameaças de morte por parte dos madeireiros, mas no último dia 27 decidiram expulsar os invasores por conta própria, apreendendo equipamentos e maquinários usados no desmatamento ilegal. Os tembés mantêm um grupo de vigilância indígena na terra indígena, e, mesmo assim, os invasores passaram a ameaçar de invasão as aldeias do povo.
Nesse sentido, reitero meu apoio irrestrito às ações do MPF no sentido de que a Política Federal e o Exército, no contexto da Garantia da Lei e da Ordem (GLO) decretada pelo Governo Federal, realizem ações imediatas de combate às invasões nas Terras Indígenas Trincheira Bacajá e Alto Rio Guamá, impedindo que prossiga impunemente esse escandaloso processo de devastação e agressão socioambiental."
0,2019-09-04T17:28,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Sra. Presidente, todos conhecem um grande projeto energético instalado na Amazônia, no meu Estado, na Bacia do Rio Xingu. Refiro-me a Belo Monte.
Várias comunidades indígenas e de pescadores, comunidades tradicionais e de garimpeiros tradicionais foram atingidas pelo grande projeto. Hoje, o êxodo rural é brutal, a violência cresce, e há incapacidade do Estado para atendê-las, para resolver problemas de saúde, educação e assistência. Isso tem feito com que aquele povo viva situações de muita precariedade.
Não bastasse isso, o Governo do Estado autorizou o funcionamento - observem - da maior mina de exploração de ouro do planeta, a ser comandada pela Belo Sun Mining Ltda., uma mineradora canadense que, entre outros produtos, anunciou o uso de cianeto como técnica para separar o ouro dos resíduos. O cianeto é um produto químico altamente contaminante e destrutivo da saúde do povo.
Para se ter uma ideia, a Terra Indígena Paquiçamba está a apenas 9 quilômetros e meio dessa primeira célula a ser explorada - já foi iniciado o processo de exploração -, e apenas 50 quilômetros separam a hidroelétrica da ação da mineradora canadense.
Nós nos solidarizamos com o povo do Xingu e repudiamos a ação da empresa, que, além da destruição pela poluição e pela contaminação, tenta, através do CAR - Cadastro Ambiental Rural, a legitimação de terras ocupadas ilegalmente como instrumento de viabilização da ampliação da sua ação destrutiva em território paraense.
Então, manifesto o meu repúdio a isso e a minha solidariedade ao Ministério Público Federal, que tem agido em favor do povo e dos direitos da natureza.
Obrigado.

DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO EDMILSON RODRIGUES.

Sra. Presidente, Sras. e Srs. Deputados, a região conhecida como ""Volta Grande do Xingu"", no sudoeste do Pará, entra para a história como uma região duramente afetada pela ação do homem e sua busca desenfreada pelo lucro. A mineradora canadense Belo Sun Mining Ltda. tem como objetivo tornar-se a maior mina de exploração de ouro a céu aberto do País, em uma área localizada a menos de 50 quilômetros da barragem principal da Usina Hidrelétrica - UHE Belo Monte e a menos de 9,5 quilômetros da Terra Indígena Paquiçamba.
Segundo os estudos da mineradora, o projeto de extração e beneficiamento de minério de ouro prevê o uso de cianeto, substância com alto teor de toxicidade tanto para solo quanto para os corpos hídricos, assim como preveem risco de rompimento da barragem durante o funcionamento do empreendimento e seu fechamento.
Importante mencionar que parte do local onde existe a pretensão de instalação do empreendimento é área destinada a reforma agrária que resultou da arrecadação de uma gleba, pela União, em 1982, e onde foi implantado o assentamento denominado PA Ressaca, que simplesmente deixará de existir, com o remanejamento dos assentados, caso a mineradora consiga a licença para funcionar.
Atualmente, o projeto está com sua instalação suspensa por decisão da Justiça Federal do Município de Altamira, já que o Estudo do Componente Indígena foi considerado inapto pela Fundação Nacional do Índio - FUNAI, em razão de a empresa não ter feito a Consulta Livre, Prévia e Informada - CLPI às comunidades indígenas afetadas diretamente pela implantação do projeto de mineração. Contudo, mesmo com a licença de instalação suspensa, a mineradora continua praticando abusos na região, a começar pela aquisição de terras de forma duvidosa, o que sugere conflitos fundiários iminentes. Sobram relatos de intimidações por parte do megaempreendimento, já que a empresa fixou placas em todas as entradas da agrovila, proibindo a entrada de estranhos, a pesca e a caça e dificultando a vida de assentados, indígenas e outros povos tradicionais.
Paralelamente a estas medidas restritivas que tenta impor à comunidade, a empresa continua atuando de forma temerária para alcançar sua licença de instalação e funcionamento através da apresentação de um Cadastro Ambiental Rural - CAR, que traz a identificação de uma área bem superior à que consta na licença de instalação. Esclareça-se que o CAR é uma das formas de se conquistar o direito sobre uma terra. Portanto, é documento obrigatório que concentra informações referentes à situação das Áreas de Preservação Permanente, de Reserva Legal, florestas e áreas consolidadas de propriedades e posses rurais de todo o Brasil.
A Defensoria Pública do Estado do Pará já ajuizou ação própria para cancelar o CAR da empresa, alegando, fundamentalmente, que não cumpre normas contidas no Código Florestal e que a empresa adquiriu terras de forma irregular, pois só assim se explica a diferença de tamanhos das áreas indicadas na licença de instalação e no CAR. 
Desta maneira, serve o presente para chamar a atenção desta Casa Legislativa para o problema que está instalado na região Volta Grande do Xingu, cuja população padece com a intrusão de projetos que vilipendiam sua dignidade e ceifam suas próprias vidas, e requerer ao IBAMA, ao INCRA, à FUNAI e à Defensoria Pública do Estado do Pará que continuem atuando de forma incisiva contra a instalação da mineradora Belo Sun na região."
0,2019-09-04T18:52,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Presidente, o PSOL vota ""sim"", até porque a pressa não ajuda nesses debates importantes. Este debate tem tudo a ver com o financiamento da democracia. E para o povo brasileiro que está sem escola, sem medicamento, é de fundamental importância ter clareza do que aqui está se debatendo.
O destaque do PSOL mesmo, de ontem para hoje, já sofre uma reflexão nova, porque havia mudanças no relatório que nós não conhecíamos quando foi apresentado o nosso destaque, duas mudanças sobre o tema referente ao nosso destaque. Por isso, é ""sim"".
Eu queria, só nestes 20 segundos, dizer que o Presidente Bolsonaro não tem o direito de envergonhar o Brasil e de colocar o País em risco, ofendendo, por exemplo, o Hezbollah, que é um partido legal, ainda que tenha um braço armado no Líbano; ofendendo o Governo alemão ou francês; ofendendo uma ex-Presidente do Chile.
(Desligamento automático do microfone.)"
0,2019-09-04T22:08,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu queria dizer que respeito a opinião dos Deputados. 
Eu sou do Grão-Pará e Maranhão. Conheço o Maranhão, conheço Alcântara. Conheço cientistas, inclusive antropólogos, como Alfredo Wagner, como Jurandir Novaes, que produziram escritos a partir de uma etnografia, a partir da realidade concreta das centenas de povos quilombolas em Alcântara e sabem as consequências para o povo da implantação de uma base naquele local. Não há como sermos a favor. 
No entanto, há algo muito grave. Enquanto Guantánamo é vergonha para Cuba, porque o país não tem força para expulsar os gringos, aqui estão dando o primeiro passo para implantar uma base militar norte-americana no Brasil. Não venham como essa de que é para desenvolvimento tecnológico. É exclusivamente para uso norte-americano. Não se vai ganhar um centavo. 
(Desligamento automático do microfone.)"
0,2019-09-10T14:40,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Sem revisão do orador.) - Sra. Presidente, eu quero dar como lido discurso em que presto minha solidariedade aos meus queridos colegas trabalhadores em educação do Município de Igarapé-Açu, cujo Prefeito, Sr. Ronaldo Lopes Oliveira, por não dar prioridade à educação, reprime os educadores e não pagou sequer os salários de novembro, dezembro e o 13º salário de 2018, bem como o salário de janeiro de 2019. A categoria está em greve e sofrendo violência institucional. Mas o segmento tem a minha solidariedade e a solidariedade dos alunos e da comunidade escolar.
Sra. Presidente, hoje, 10 de setembro, é o Dia Mundial de Prevenção do Suicídio. Quiçá V.Exa., que é de sensibilidade social, possa se somar a esse esforço. Temos campanhas como a do Outubro Rosa e outras. Nós estamos no Setembro Amarelo por conta da depressão e dos suicídios. No Brasil, a cada 45 minutos, ocorre um suicídio. São milhares e milhares de pessoas que morrem por causa de vários motivos, particularmente por situação depressiva.
Então, que esta Casa ilumine com luz amarela, em homenagem a esta campanha nacional e mundial, os seus monumentos.
Obrigado.

DISCURSOS NA ÍNTEGRA ENCAMINHADOS PELO SR. DEPUTADO EDMILSON RODRIGUES.

Sra. Presidente, Sras. e Srs. Deputados, no dia 19 de agosto, os educadores de Igarapé-Açu, no nordeste do Pará, decidiram iniciar uma greve da categoria no Município, que teve adesão de 70% dos profissionais. Além de reivindicarem reajuste salarial de 4,17%, eles denunciam que o Prefeito da cidade, Ronaldo Lopes Oliveira, do Solidariedade, deixou de recolher o INSS dos servidores desde 2017 e não tem repassado o valor dos empréstimos consignados, descontados dos contracheques, aos bancos.
Ainda de acordo com o SINTEPP - Sindicato dos Trabalhadores e das Trabalhadoras em Educação Pública do Estado do Pará, os servidores temporários ainda não receberam os salários correspondentes aos meses de novembro e dezembro de 2018, 13º salário, e janeiro de 2019.
Devido a essas arbitrariedades, muitos servidores têm ficado negativados e outros não têm conseguido requerer o direito à aposentadoria. É inadmissível que a Prefeitura aproprie-se do dinheiro a que os servidores têm direito pela Constituição e dos pagamentos de empréstimos e os desvie para outra função. O Prefeito admite os problemas, mas até o momento não apresentou propostas para saná-los.
Quero aqui manifestar o meu total apoio aos educadores igarapé-açuenses e fazer um apelo ao Ministério Público para que interceda junto à Prefeitura e faça respeitar os direitos da categoria no Município e, por conseguinte, o direito à educação para a população da cidade.
Sra. Presidente, Sras. e Srs. Deputados, estamos no mês do Setembro Amarelo, e gostaria de ressaltar aqui a importância dessa campanha que tem a intenção de conscientizar a sociedade sobre a depressão e a prevenção ao suicídio. Infelizmente, não é incomum acompanharmos casos de suicídio em Belém, Capital paraense, ou nos outros Municípios do Estado do Pará.
Segundo as estatísticas do Sistema de Informações sobre Mortalidade (SIM) do Ministério da Saúde, a cada 32 horas um cidadão se mata no Estado do Pará, sendo que o maior índice desses casos são de jovens entre 12 anos e 17 anos, que são vítimas de depressão, traumas, abusos e bullying.
No Brasil inteiro, os números são alarmantes. Por dia 32 brasileiros tiram a própria vida, o equivalente a uma pessoa a cada 45 minutos. No mundo, ocorre um suicídio a cada 40 segundos. Nesse sentido a importância da campanha do Setembro Amarelo, que existe desde 2015, promovida pelo Centro de Valorização da Vida (CVV), Conselho Federal de Medicina (CFM) e Associação Brasileira de Psiquiatria (ABP).
Durante a campanha várias ações são realizadas em diferentes esferas sociais, promovendo o debate sobre depressão, doenças que afetam a saúde mental e a necessidade de procurar um atendimento especializado, com a ajuda de psicólogos, psiquiatras e terapeutas. Além disso, durante o ano todo é disponibilizado no Brasil o Disque 188, para o qual qualquer pessoa pode ligar gratuitamente para pedir ajuda em casos de depressão ou problemas mentais.
No próximo dia 10 de setembro, também é celebrado o Dia Mundial de Prevenção do Suicídio, que é organizado pela Associação Internacional para a Prevenção do Suicídio e tem como copatrocinadora a Organização Mundial da Saúde (OMS). O objetivo do dia é chamar a atenção da sociedade para o preconceito e o estigma com as pessoas que tentam o suicídio, conscientizando que a depressão é uma doença de saúde mental e que precisa ser tratada e prevenida. O suicídio é um fenômeno complexo que pode afetar indivíduos de diferentes origens, raças, etnias, classes sociais, idades, orientações sexuais e identidades de gênero, não tem uma causa ou motivação única.
É dever de todos e todas ter o compromisso com essa causa de conscientização do suicídio e da depressão, doença tão dolorosa que está tirando a vida de tantos jovens e de tantos brasileiros e brasileiras."
0,2019-09-10T16:40,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Sra. Presidente, em 2016, eu falei sobre futebol, e o fiz para homenagear a memória do paraense Lucas Mendes, que morreu junto a outros jogadores do Chapecoense. Volto a tratar do assunto, porque o Pará tem tradição em futebol.
Sendo um torcedor do Paysandu, avalizei uma ação, quando Prefeito, em favor do Clube do Remo, quando a Confederação Brasileira de Futebol - CBF, no tapetão, tirou do clube paraense a oportunidade de participar da primeira divisão. O Paysandu Sport Club jogou recentemente contra o Náutico de Recife e, praticamente no fim do jogo, o juiz cometera uma violência que inviabilizou a ida do Paysandu para a segunda divisão. 
Eu queria usar este momento não só porque sou torcedor, mas porque o futebol brasileiro acaba sendo prejudicado quando um juiz age de forma ilícita, definindo um pênalti ilegalmente. 
Concluo dizendo que resolvi falar sobre este tema, que é sério, porque fui provocado não só por torcedores do Paysandu, meu time, mas também por remistas, num Estado onde há uma polarização muito forte. É muito difícil um remista não fazer secação, como nós falamos, em relação ao Paysandu. O fato é que eu recebi telefonemas e mensagens dizendo: ""Edmilson, tu tens que te manifestar, porque houve um ato criminoso"".
Juiz ladrão é inadmissível! Portanto, eu queria dizer que o juiz Leandro Pedro Vuaden envergonha o Rio Grande do Sul e sua gente tão trabalhadora, honesta e comprometida com a democracia e a justiça. 
Muito obrigado."
0,2019-09-10T17:24,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, hoje ouvi com respeito o pronunciamento de um Deputado, no qual elogiava a política educacional do Governo Bolsonaro.
É difícil crer que alguém possa achar que os cortes nos recursos da educação, a violência, o obscurantismo mereçam ser elogiados. É difícil crer que uma gestão que permite cortar na proposta orçamentária do ano que vem 49% do orçamento, por exemplo, da CAPES, que fomenta pesquisas doutorais, concede bolsas para mestrados, pós-graduação e até mesmo para a iniciação científica, que isso mereça elogios. É difícil achar que não é destrutivo para o País o corte de 11.811 bolsas, o que inviabiliza o desenvolvimento científico do nosso País."
0,2019-09-10T18:04,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Presidente, todos lembram que, em ano eleitoral, o Deputado Eduardo Bolsonaro disse que o Supremo seria fechado com um cabo e um soldado apenas.
Agora o seu irmão faz um acinte à democracia, defende aquilo que nós sabemos que é algo de sua convicção: não há lugar para a democracia nesse liberalismo radical com que eles tentam destruir a soberania e privatizar os bens públicos. Na verdade, estão a serviço da soberania não do Brasil mas sim dos Estados Unidos. Aliás, isso é tema do projeto que está em debate.
Mas, Presidente, com quantas vergonhas se cala a boca de um sem-vergonha fascista? É bom que se pergunte. Nós temos que falar sobre isso, mas, ao mesmo tempo, temos que reconhecer que essas coisas todas servem para tornar obscura a verdadeira destruição que se faz da economia e da dignidade do povo brasileiro, com a tentativa de se privatizar tudo! Inclusive, há a tentativa agora de desvincular receitas da saúde e da educação e criar uma espécie de orçamento só autorizativo, em que o Governo não tenha nenhuma obrigação com as políticas públicas. Entre os bens, estão a PETROBRAS e a ELETROBRAS e também os Correios.
Antes de concluir, quero apenas agradecer a atuação do Sindicato dos Trabalhadores na Empresa Brasileira de Correios e Telégrafos e suas Concessionárias, Permissionárias, Franqueadas, Coligadas e Subsidiárias no Estado de Goiás.
No Brasil todo, 100 mil trabalhadores diretos e 500 mil trabalhadores indiretos serão prejudicados por essa sanha fascista e entreguista que se verifica em nosso País.
Obrigado."
0,2019-09-10T19:56,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Presidente, na semana passada eu me solidarizei com os indígenas xicrins e com os tembés-teneteharas, particularmente com o Cacique Sérgio Muxi Tembé, que sofre ameaças de morte. E hoje uma amiga indígena, Roberta Kaba, do povo mundurucu, disse que o Juarez, que esteve aqui lutando contra as usinas hidrelétricas no Rio Tapajós, sofre ameaças de morte.
No meio de tantas notícias ruins, houve uma importante decisão da Justiça, a respeito das terras dos xicrins, ocupadas ilegalmente por criminosos, madeireiros e mineradores. Parabéns ao Juiz Hallisson Costa Glória, que determinou que, em 7 dias, os bandidos, desmatadores, garimpeiros, têm que sair da terra do povo xicrim, da Trincheira Bacajá. É mais uma vitória dos povos indígenas."
0,2019-09-11T14:20,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Sem revisão do orador.) - Presidente, gostaria de dar como lido pronunciamento em que parabenizo o Grupo Especial de Fiscalização Móvel, coordenado pela Subsecretaria de Inspeção do Trabalho, da Secretaria Especial de Previdência e Trabalho do Ministério da Economia.
Uma operação institucional do Grupo Especial de Fiscalização Móvel, que contou com o apoio da Defensoria Pública da União, instituição das mais importantes para a defesa dos direitos dos que vivem do trabalho, e do Batalhão de Policiamento Ambiental da Polícia Militar do Estado do Pará, foi responsável pela libertação de 12 trabalhadores que estavam submetidos a trabalho análogo ao trabalho escravo. 
Como é possível admitir que em pleno século 21 nós tenhamos trabalho escravo no País?
Então, eu quero me solidarizar com as instituições responsáveis pela operação. Apesar do desmonte das instituições que por mais de 10 anos atuaram na libertação de mais de 50 mil trabalhadores submetidos à escravização, ainda há iniciativas por parte de servidores do Estado comprometidos com a democracia e com a liberdade.
Obrigado.

DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO EDMILSON RODRIGUES.

Sra. Presidente, Sras. e Srs. Deputados, é revoltante que em pleno ano de 2019 ainda tenhamos pessoas sendo submetidas a condição análoga à da escravidão em nosso País.
Venho aqui registrar a ação e parabenizar o Grupo Especial de Fiscalização Móvel - GEFM, coordenado pela Subsecretaria de Inspeção do Trabalho - SIT, da Secretaria Especial de Previdência e Trabalho do Ministério da Economia, que resgatou 12 trabalhadores que viviam em situação análoga a de escravos na zona rural da cidade de Portel, no arquipélago do Marajó. A operação contou com a participação da Defensoria Pública da União - DPU e do Batalhão de Policiamento Ambiental da Polícia Militar do Pará.
Isso é uma indignidade terrível! Como conceber que situações tão degradantes continuem existindo? De acordo com os fiscais, não existiam instalações sanitárias, acesso a água potável nem local adequado para o preparo e consumo das refeições. Os trabalhadores foram encontrados em alojamentos sem condições básicas de segurança, higiene e privacidade. Os recipientes de armazenamento de óleo para o motor dos equipamentos eram reutilizados para o consumo de água e o pagamento era feito de forma irregular.
Ao mesmo tempo em que esse tipo de situação segue ocorrendo pelo País, o Governo agromiliciano de Bolsonaro promove um desmonte criminoso da Política Nacional de Combate ao Trabalho Escravo no País, com a extinção dos conselhos e comissões que integravam a Política Nacional de Participação Social - PNPS, entre os quais a Comissão Nacional para a Erradicação do Trabalho Escravo - CONATRAE, ligada ao extinto Ministério dos Direitos Humanos e responsável por monitorar casos de trabalho escravo no Brasil, prestando assistência às vítimas e acompanhando a tramitação de projetos de lei no Congresso relacionados à política trabalhista. O próprio presidente já deu declarações propondo rever a definição de trabalho escravo na legislação e criticou a perda da propriedade de criminosos que cometem este crime bárbaro.
Como se vê, estamos diante de um governo que ora é conivente, ora apoia abertamente práticas criminosas e desumanas como a escravização de pessoas. Não existe possibilidade de termos um país desenvolvido sem que ponhamos fim a essa chaga. Somos um país construído sobre 5 séculos de escravização de negros e indígenas. É hora da verdadeira abolição, com a garantia de trabalho digno!"
0,2019-09-11T17:24,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu fico triste e feliz: feliz ao ver partidos diferentes votando ""sim"", e triste com um partido que se chama NOVO e pratica a mesma velharia entreguista.
Vejamos esses países todos, mesmo aqueles que têm Governos liberais. Vamos citar os Estados Unidos e vamos citar a Coreia do Sul. Isto aqui não é nem o iPhone nem é o da Samsung, que conseguiram dominar a tecnologia 5D! É por isso que há essa guerra do Trump contra a Huawei chinesa. Agora, nós brasileiros temos que abdicar da proteção necessária ao nosso povo, aos nossos cidadãos, às nossas empresas, à nossa tecnologia? Temos que entregar tudo e gerar empregos nos Estados Unidos? E isso é o novo?
Fora essa velharia! Vamos votar ""sim"", a favor do Brasil, a favor da soberania nacional."
0,2019-09-11T17:44,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PSOL teve entendimento diferente do argumento apresentado, porque, a rigor, os serviços comuns de engenharia para grandes ou pequenas obras, como foi citada uma reforma de hospital ou de escola, já estão permitidos pelo art. 6º, XXI, que foi lido pelo proponente. O que nós entendemos é que a exceção seriam os serviços preliminares de engenharia, que estariam então sendo incluídos no rol abrangido pela modalidade do pregão.
Como não é objetivável o serviço preliminar, ou pelo menos não é necessariamente objetivável, pode-se ter, por exemplo, necessidade de contratar um trabalho de arquitetura e se ter interesse em um Niemeyer, se fosse vivo, colaborando. 
Qual seria a concepção para se urbanizar um rio? Seria transformá-lo em esgoto a céu aberto, em canal concretado, um rio fechado, ou em pista volante? Essas coisas não são objetiváveis. Então, parece-me que o argumento foi contra a proposta."
0,2019-09-11T18:00,PSOL,134812,Edmilson Rodrigues,"O SR. EDMILSON RODRIGUES (PSOL - PA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o PSOL é contrário a esta emenda porque ela cumpriria o papel de dificultar inclusive a contratação. O pregão facilita. E o pregão, neste caso de serviços, como os de vigilância e de limpeza, serviços continuados, que exigem exclusividade, não causa nenhum prejuízo, porque eles são palpáveis, metrificáveis. Então, eles podem ser submetidos a pregão. Ali estarão garantidos direitos dos trabalhadores, e todos os demais custos estarão previstos no contrato global. Não há como haver prejuízo ao serviço propriamente dito.
Eu acho que evitar o pregão nessas situações obrigaria a licitações que muitas vezes duram 6 meses, 1 ano, quando são objeto de protesto das empresas que concorrem, o que inviabilizaria serviços, o que coloca em risco... Por exemplo, imaginem a falta de segurança num hospital, numa escola, numa universidade.
Então, nós somos contrários."
